origin	scanNumber	polarity	basePeakMz	basePeakIntensity	totalIonCurrent	id	scanDefinition	msLevel	isolationWindowTargetMz[0]	isolationWindowLowerOffset[0]	isolationWindowUpperOffset[0]	precursorActivationType	precursorCollisionEnergy	precursorCollisionEnergyUnit	ionInjectionTime[0]	isolationMzMin[0]	isolationMzMax[0]	precursorCharge[0]	precursorMz[0]	msFunction	retentionTime	spectrumType	rawTic	foundMass	foundMassRange[ppm]	foundMassLowerBound	foundMassUpperBound	foundMassError[ppm]	foundIntensity	scanRelativeIntensity	calculatedMass	species	fragment	adduct
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	181.1171875	5	181.116294414	181.11810558599998	-0.06901608459529103	384442.22	0.023725856	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	181.1171875	10	181.11538882800002	181.119011172	-0.06901608459529103	384442.22	0.023725856	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	155.1379852294922	5	155.13712431049998	155.1386756895	0.5493789214988088	126752.52	0.007822533	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	155.1379852294922	10	155.136348621	155.139451379	0.5493789214988088	126752.52	0.007822533	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	311.2164001464844	5	311.215043917	311.218156083	-0.6421685593027601	182008.38	0.011232649	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	311.2164001464844	10	311.213487834	311.219712166	-0.6421685593027601	182008.38	0.011232649	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	329.2266845703125	5	329.22545386449997	329.2287461355	-1.2618332072517269	46763.2	0.0028859915	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	329.2266845703125	10	329.223807729	329.230392271	-1.2618332072517269	46763.2	0.0028859915	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	355.2429504394531	5	355.2409237865	355.24447621350004	0.7049812793100027	3179.1497	1.9620126E-4	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	355.2429504394531	10	355.239147573	355.246252427	0.7049812793100027	3179.1497	1.9620126E-4	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	173.1119842529297	5	173.1110344405	173.11276555950002	0.4866963489861139	8601885.0	0.53086543	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	180	NEGATIVE	173.1119887	8.601885e06	1.6740351e07	controllerType=0 controllerNumber=1 scan=180	FTMS - p NSI Full ms2 373.2534@hcd25.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	25.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.157753	CENTROIDED	1.6203513E7	173.1119842529297	10	173.11016888100002	173.113631119	0.4866963489861139	8601885.0	0.53086543	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	293.2060241699219	5	293.2044339705	293.2073660295	0.4234905296566712	754049.56	0.03977288	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	293.2060241699219	10	293.202967941	293.20883205900003	0.4234905296566712	754049.56	0.03977288	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	199.12774658203125	5	199.1267043615	199.1286956385	0.23393044385906342	5766184.5	0.3041415	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	199.12774658203125	10	199.125708723	199.129691277	0.23393044385906342	5766184.5	0.3041415	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	129.12237548828125	5	129.12165438850002	129.1229456115	0.5846262129342924	138120.02	0.0072852382	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	129.12237548828125	10	129.121008777	129.123591223	0.5846262129342924	138120.02	0.0072852382	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	181.11720275878906	5	181.116294414	181.11810558599998	0.015232065566593105	487342.0	0.0257052	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	181.11720275878906	10	181.11538882800002	181.119011172	0.015232065566593105	487342.0	0.0257052	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	155.137939453125	5	155.13712431049998	155.1386756895	0.2543100364133462	174732.5	0.00921639	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	155.137939453125	10	155.136348621	155.139451379	0.2543100364133462	174732.5	0.00921639	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	311.2164611816406	5	311.215043917	311.218156083	-0.4460506264868371	178830.02	0.009432516	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	311.2164611816406	10	311.213487834	311.219712166	-0.4460506264868371	178830.02	0.009432516	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	329.2268371582031	5	329.22545386449997	329.2287461355	-0.7983601498241943	34812.547	0.0018362125	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	329.2268371582031	10	329.223807729	329.230392271	-0.7983601498241943	34812.547	0.0018362125	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	173.1119842529297	5	173.1110344405	173.11276555950002	0.4866963489861139	1.0110909E7	0.5333071	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	181	NEGATIVE	173.1119865	1.0110909e07	1.9709596e07	controllerType=0 controllerNumber=1 scan=181	FTMS - p NSI Full ms2 373.2534@hcd26.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	26.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.412025	CENTROIDED	1.8958888E7	173.1119842529297	10	173.11016888100002	173.113631119	0.4866963489861139	1.0110909E7	0.5333071	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	293.2059631347656	5	293.2044339705	293.2073660295	0.2153256999243909	619301.75	0.039893106	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	293.2059631347656	10	293.202967941	293.20883205900003	0.2153256999243909	619301.75	0.039893106	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	199.1277313232422	5	199.1267043615	199.1286956385	0.15730228483096237	4523522.0	0.2913884	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	199.1277313232422	10	199.125708723	199.129691277	0.15730228483096237	4523522.0	0.2913884	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	129.12232971191406	5	129.12165438850002	129.1229456115	0.2301067597685727	159900.05	0.010300164	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	129.12232971191406	10	129.121008777	129.123591223	0.2301067597685727	159900.05	0.010300164	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	181.1171875	5	181.116294414	181.11810558599998	-0.06901608459529103	431724.1	0.027810054	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	181.1171875	10	181.11538882800002	181.119011172	-0.06901608459529103	431724.1	0.027810054	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	155.13796997070312	5	155.13712431049998	155.1386756895	0.4510226264703213	173837.25	0.011197947	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	155.13796997070312	10	155.136348621	155.139451379	0.4510226264703213	173837.25	0.011197947	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	311.21636962890625	5	311.215043917	311.218156083	-0.7402275257107216	125489.2	0.008083546	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	311.21636962890625	10	311.213487834	311.219712166	-0.7402275257107216	125489.2	0.008083546	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	329.2270202636719	5	329.22545386449997	329.2287461355	-0.24219248091115528	16025.966	0.0010323329	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	329.2270202636719	10	329.223807729	329.230392271	-0.24219248091115528	16025.966	0.0010323329	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	173.11196899414062	5	173.1110344405	173.11276555950002	0.39855226956407536	8331901.5	0.53670996	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	182	NEGATIVE	173.1119723	8.3319015e06	1.6052362e07	controllerType=0 controllerNumber=1 scan=182	FTMS - p NSI Full ms2 373.2534@hcd27.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	27.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.666386	CENTROIDED	1.5524029E7	173.11196899414062	10	173.11016888100002	173.113631119	0.39855226956407536	8331901.5	0.53670996	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	293.2059631347656	5	293.2044339705	293.2073660295	0.2153256999243909	678755.2	0.039732266	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	293.2059631347656	10	293.202967941	293.20883205900003	0.2153256999243909	678755.2	0.039732266	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	199.12771606445312	5	199.1267043615	199.1286956385	0.0806741258028613	4689217.0	0.2744925	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	199.12771606445312	10	199.125708723	199.129691277	0.0806741258028613	4689217.0	0.2744925	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	129.12234497070312	5	129.12165438850002	129.1229456115	0.3482799108238126	204164.48	0.011951168	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	129.12234497070312	10	129.121008777	129.123591223	0.3482799108238126	204164.48	0.011951168	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	181.1171875	5	181.116294414	181.11810558599998	-0.06901608459529103	526242.2	0.030804617	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	181.1171875	10	181.11538882800002	181.119011172	-0.06901608459529103	526242.2	0.030804617	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	155.1379852294922	5	155.13712431049998	155.1386756895	0.5493789214988088	225371.53	0.013192564	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	183	NEGATIVE	173.111963	9.221069e06	1.7622398e07	controllerType=0 controllerNumber=1 scan=183	FTMS - p NSI Full ms2 373.2534@hcd28.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	28.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	44.92063	CENTROIDED	1.7083224E7	155.1379852294922	10	155.136348621	155.139451379	0.5493789214988088	225371.53	0.013192564	155.1379	TXB2-d4	155,138	[M-H]1-
