origin	scanNumber	polarity	basePeakMz	basePeakIntensity	totalIonCurrent	id	scanDefinition	msLevel	isolationWindowTargetMz[0]	isolationWindowLowerOffset[0]	isolationWindowUpperOffset[0]	precursorActivationType	precursorCollisionEnergy	precursorCollisionEnergyUnit	ionInjectionTime[0]	isolationMzMin[0]	isolationMzMax[0]	precursorCharge[0]	precursorMz[0]	msFunction	retentionTime	spectrumType	rawTic	instrument	group	foundMass	foundMassRange[ppm]	foundMassLowerBound	foundMassUpperBound	foundMassError[ppm]	foundIntensity	scanRelativeIntensity	calculatedMass	species	fragment	adduct
STD_neg_MSMS_2min0018.mzML	25	NEGATIVE	269.250659242444	30891	133102	scanId=4589		2	718.539184570313	0.0	0.0	HCD	32.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.582	CENTROIDED	44156.746	MS:1002791	2min0018	466.29390890067316	10	466.2892506257734	466.2985765040447	-0.010002780915806336	1187.6775	0.026896853	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	26	NEGATIVE	269.250659242444	31494	134918	scanId=4689		2	718.539184570313	0.0	0.0	HCD	33.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.681	CENTROIDED	44711.88	MS:1002791	2min0018	269.248492207914	5	269.247257751889	269.249950237929	-0.41518133546259983	33328.707	0.74541056	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	26	NEGATIVE	269.250659242444	31494	134918	scanId=4689		2	718.539184570313	0.0	0.0	HCD	33.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.681	CENTROIDED	44711.88	MS:1002791	2min0018	269.248492207914	10	269.245911508869	269.25129648094895	-0.41518133546259983	33328.707	0.74541056	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	26	NEGATIVE	269.250659242444	31494	134918	scanId=4689		2	718.539184570313	0.0	0.0	HCD	33.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.681	CENTROIDED	44711.88	MS:1002791	2min0018	718.5397460080352	5	718.5356366187624	718.5428220110556	0.7190882628547686	1349.3269	0.030178264	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	26	NEGATIVE	269.250659242444	31494	134918	scanId=4689		2	718.539184570313	0.0	0.0	HCD	33.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.681	CENTROIDED	44711.88	MS:1002791	2min0018	718.5397460080352	10	718.5320439226159	718.5464147072021	0.7190882628547686	1349.3269	0.030178264	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	26	NEGATIVE	269.250659242444	31494	134918	scanId=4689		2	718.539184570313	0.0	0.0	HCD	33.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.681	CENTROIDED	44711.88	MS:1002791	2min0018	448.28056597761486	10	448.2788660314214	448.28783169839863	-6.2078756710482805	626.1571	0.014004268	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	26	NEGATIVE	269.250659242444	31494	134918	scanId=4689		2	718.539184570313	0.0	0.0	HCD	33.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.681	CENTROIDED	44711.88	MS:1002791	2min0018	466.2949006876009	5	466.2915820953412	466.2962450344769	2.116953842096882	1241.0605	0.027756842	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	26	NEGATIVE	269.250659242444	31494	134918	scanId=4689		2	718.539184570313	0.0	0.0	HCD	33.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.681	CENTROIDED	44711.88	MS:1002791	2min0018	466.2949006876009	10	466.2892506257734	466.2985765040447	2.116953842096882	1241.0605	0.027756842	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	269.24883910147514	5	269.247257751889	269.249950237929	0.873195116569256	33544.008	0.7305141	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	269.24883910147514	10	269.245911508869	269.25129648094895	0.873195116569256	33544.008	0.7305141	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	718.5417640886067	5	718.5356366187624	718.5428220110556	3.5276761438513216	1089.1006	0.023718197	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	718.5417640886067	10	718.5320439226159	718.5464147072021	3.5276761438513216	1089.1006	0.023718197	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	196.0386324137649	5	196.03705292474345	196.0390133050746	3.057054013276271	530.09485	0.011544291	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	196.0386324137649	10	196.03607273457786	196.03999349524017	3.057054013276271	530.09485	0.011544291	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	448.28229247552036	5	448.28110744816564	448.2855902816544	-2.3565215891263698	774.002	0.016856048	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	448.28229247552036	10	448.2788660314214	448.28783169839863	-2.3565215891263698	774.002	0.016856048	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	466.2940742194371	5	466.2915820953412	466.2962450344769	0.3445349025889132	1674.3833	0.036464356	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	27	NEGATIVE	269.250659242444	32282	139205	scanId=4786		2	718.539184570313	0.0	0.0	HCD	34.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.779	CENTROIDED	45918.355	MS:1002791	2min0018	466.2940742194371	10	466.2892506257734	466.2985765040447	0.3445349025889132	1674.3833	0.036464356	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	269.2487378547866	5	269.247257751889	269.249950237929	0.497160897532529	30641.678	0.7286065	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	269.2487378547866	10	269.245911508869	269.25129648094895	0.497160897532529	30641.678	0.7286065	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	718.5386262263872	5	718.5356366187624	718.5428220110556	-0.8393258115245279	707.7308	0.016828623	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	718.5386262263872	10	718.5320439226159	718.5464147072021	-0.8393258115245279	707.7308	0.016828623	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	196.03702209249278	10	196.03607273457786	196.03999349524017	-5.157276882305058	183.375	0.004360343	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	448.28210983033324	5	448.28110744816564	448.2855902816544	-2.7639540480529075	477.5951	0.011356392	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	448.28210983033324	10	448.2788660314214	448.28783169839863	-2.7639540480529075	477.5951	0.011356392	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	466.2919662681179	5	466.2915820953412	466.2962450344769	-4.176114537348636	1168.4862	0.027784597	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	28	NEGATIVE	269.250659242444	29349	126957	scanId=4885		2	718.539184570313	0.0	0.0	HCD	35.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.878	CENTROIDED	42055.18	MS:1002791	2min0018	466.2919662681179	10	466.2892506257734	466.2985765040447	-4.176114537348636	1168.4862	0.027784597	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	269.2484643359265	5	269.247257751889	269.249950237929	-0.5186990031990599	31429.379	0.74232405	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	269.2484643359265	10	269.245911508869	269.25129648094895	-0.5186990031990599	31429.379	0.74232405	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	718.5389424929627	5	718.5356366187624	718.5428220110556	-0.3991736770176677	871.046	0.020573057	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	718.5389424929627	10	718.5320439226159	718.5464147072021	-0.3991736770176677	871.046	0.020573057	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	196.03813968775424	5	196.03705292474345	196.0390133050746	0.5436335160719267	664.2451	0.015688669	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	196.03813968775424	10	196.03607273457786	196.03999349524017	0.5436335160719267	664.2451	0.015688669	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	448.28425378950766	5	448.28110744816564	448.2855902816544	2.0186442345891336	395.5276	0.009341884	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	448.28425378950766	10	448.2788660314214	448.28783169839863	2.0186442345891336	395.5276	0.009341884	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	466.2931239705337	5	466.2915820953412	466.2962450344769	-1.6933405140739757	976.41736	0.0230618	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	29	NEGATIVE	269.250659242444	29601	128469	scanId=4985		2	718.539184570313	0.0	0.0	HCD	36.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	4.977	CENTROIDED	42339.164	MS:1002791	2min0018	466.2931239705337	10	466.2892506257734	466.2985765040447	-1.6933405140739757	976.41736	0.0230618	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	269.2488784367803	5	269.247257751889	269.249950237929	1.0192880007981757	32552.55	0.7592001	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	269.2488784367803	10	269.245911508869	269.25129648094895	1.0192880007981757	32552.55	0.7592001	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	718.5366226340076	5	718.5356366187624	718.5428220110556	-3.6277502954064076	411.73563	0.009602618	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	718.5366226340076	10	718.5320439226159	718.5464147072021	-3.6277502954064076	411.73563	0.009602618	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	196.03806997061704	5	196.03705292474345	196.0390133050746	0.18800284539955572	914.01624	0.021316953	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	196.03806997061704	10	196.03607273457786	196.03999349524017	0.18800284539955572	914.01624	0.021316953	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	448.2801308648899	10	448.2788660314214	448.28783169839863	-7.178495539204721	599.93506	0.013991861	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	466.29298352288123	5	466.2915820953412	466.2962450344769	-1.9945403547715503	632.72174	0.014756521	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	30	NEGATIVE	269.250659242444	31410	127756	scanId=5084		2	718.539184570313	0.0	0.0	HCD	37.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.076	CENTROIDED	42877.434	MS:1002791	2min0018	466.29298352288123	10	466.2892506257734	466.2985765040447	-1.9945403547715503	632.72174	0.014756521	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	269.2489951076458	5	269.247257751889	269.249950237929	1.452608225223019	35662.74	0.7866915	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	269.2489951076458	10	269.245911508869	269.25129648094895	1.452608225223019	35662.74	0.7866915	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	718.535456372891	10	718.5320439226159	718.5464147072021	-5.250850425562088	174.1388	0.0038413627	718.539229314909	PE 17:0-17:0	precursor	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	196.03813328980402	5	196.03705292474345	196.0390133050746	0.5109972458840312	1097.7985	0.024216557	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	196.03813328980402	10	196.03607273457786	196.03999349524017	0.5109972458840312	1097.7985	0.024216557	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	448.28351600040526	5	448.28110744816564	448.2855902816544	0.3728344933390568	111.90086	0.0024684435	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	448.28351600040526	10	448.2788660314214	448.28783169839863	0.3728344933390568	111.90086	0.0024684435	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	31	NEGATIVE	269.250659242444	34539	136303	scanId=5181		2	718.539184570313	0.0	0.0	HCD	38.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.174	CENTROIDED	45332.56	MS:1002791	2min0018	466.29067553697394	10	466.2892506257734	466.2985765040447	-6.944177997795096	545.58716	0.012035216	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	32	NEGATIVE	269.250659242444	30985	127219	scanId=5280		2	718.539184570313	0.0	0.0	HCD	39.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.273	CENTROIDED	42634.88	MS:1002791	2min0018	269.24909369074476	5	269.247257751889	269.249950237929	1.8187497669510415	31869.469	0.74749756	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	32	NEGATIVE	269.250659242444	30985	127219	scanId=5280		2	718.539184570313	0.0	0.0	HCD	39.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.273	CENTROIDED	42634.88	MS:1002791	2min0018	269.24909369074476	10	269.245911508869	269.25129648094895	1.8187497669510415	31869.469	0.74749756	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	32	NEGATIVE	269.250659242444	30985	127219	scanId=5280		2	718.539184570313	0.0	0.0	HCD	39.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.273	CENTROIDED	42634.88	MS:1002791	2min0018	196.0364715746011	10	196.03607273457786	196.03999349524017	-7.9654967104704095	668.90936	0.015689252	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	32	NEGATIVE	269.250659242444	30985	127219	scanId=5280		2	718.539184570313	0.0	0.0	HCD	39.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.273	CENTROIDED	42634.88	MS:1002791	2min0018	448.28158528739056	5	448.28110744816564	448.2855902816544	-3.9340687623584643	280.0692	0.0065690163	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	32	NEGATIVE	269.250659242444	30985	127219	scanId=5280		2	718.539184570313	0.0	0.0	HCD	39.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.273	CENTROIDED	42634.88	MS:1002791	2min0018	448.28158528739056	10	448.2788660314214	448.28783169839863	-3.9340687623584643	280.0692	0.0065690163	448.28334886491	PE 17:0-17:0	-FA 17:0(+HO)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	32	NEGATIVE	269.250659242444	30985	127219	scanId=5280		2	718.539184570313	0.0	0.0	HCD	39.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.273	CENTROIDED	42634.88	MS:1002791	2min0018	466.2938126639863	5	466.2915820953412	466.2962450344769	-0.21638910526312172	414.3382	0.009718291	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	32	NEGATIVE	269.250659242444	30985	127219	scanId=5280		2	718.539184570313	0.0	0.0	HCD	39.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.273	CENTROIDED	42634.88	MS:1002791	2min0018	466.2938126639863	10	466.2892506257734	466.2985765040447	-0.21638910526312172	414.3382	0.009718291	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	33	NEGATIVE	269.250659242444	31261	128524	scanId=5380		2	718.539184570313	0.0	0.0	HCD	40.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.372	CENTROIDED	42602.95	MS:1002791	2min0018	269.2487457716831	5	269.247257751889	269.249950237929	0.5265645652789098	32652.686	0.7664419	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
STD_neg_MSMS_2min0018.mzML	33	NEGATIVE	269.250659242444	31261	128524	scanId=5380		2	718.539184570313	0.0	0.0	HCD	40.0	electronvolt		718.039184570313	719.039184570313	1	718.539184570313	null	5.372	CENTROIDED	42602.95	MS:1002791	2min0018	269.2487457716831	10	269.245911508869	269.25129648094895	0.5265645652789098	32652.686	0.7664419	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
