instrument	origin	scanNumber	polarity	basePeakMz	basePeakIntensity	totalIonCurrent	id	scanDefinition	msLevel	isolationWindowTargetMz[0]	isolationWindowLowerOffset[0]	isolationWindowUpperOffset[0]	precursorActivationType	precursorCollisionEnergy	precursorCollisionEnergyUnit	ionInjectionTime[0]	isolationMzMin[0]	isolationMzMax[0]	precursorCharge[0]	precursorMz[0]	msFunction	retentionTime	spectrumType	rawTic	foundMass	foundMassRange[ppm]	foundMassLowerBound	foundMassUpperBound	foundMassError[ppm]	foundIntensity	scanRelativeIntensity	calculatedMass	species	fragment	adduct
null	QExHF03_NM_0001544.mzML	281	NEGATIVE	269.2484755	1.3066121e06	1.4468416e06	controllerType=0 controllerNumber=1 scan=281	FTMS - p NSI Full ms2 718.5392@hcd35.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	35.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.67165	CENTROIDED	1434954.8	196.03814697265625	5	196.03705292474345	196.0390133050746	0.5807941725815552	26622.977	0.018553182	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	281	NEGATIVE	269.2484755	1.3066121e06	1.4468416e06	controllerType=0 controllerNumber=1 scan=281	FTMS - p NSI Full ms2 718.5392@hcd35.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	35.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.67165	CENTROIDED	1434954.8	196.03814697265625	10	196.03607273457786	196.03999349524017	0.5807941725815552	26622.977	0.018553182	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	281	NEGATIVE	269.2484755	1.3066121e06	1.4468416e06	controllerType=0 controllerNumber=1 scan=281	FTMS - p NSI Full ms2 718.5392@hcd35.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	35.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.67165	CENTROIDED	1434954.8	269.24847412109375	5	269.247257751889	269.249950237929	-0.4823565036661987	1306612.1	0.91055983	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	281	NEGATIVE	269.2484755	1.3066121e06	1.4468416e06	controllerType=0 controllerNumber=1 scan=281	FTMS - p NSI Full ms2 718.5392@hcd35.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	35.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.67165	CENTROIDED	1434954.8	269.24847412109375	10	269.245911508869	269.25129648094895	-0.4823565036661987	1306612.1	0.91055983	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	281	NEGATIVE	269.2484755	1.3066121e06	1.4468416e06	controllerType=0 controllerNumber=1 scan=281	FTMS - p NSI Full ms2 718.5392@hcd35.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	35.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.67165	CENTROIDED	1434954.8	466.2938537597656	5	466.2915820953412	466.2962450344769	-0.12825632429290168	2416.9937	0.0016843693	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	281	NEGATIVE	269.2484755	1.3066121e06	1.4468416e06	controllerType=0 controllerNumber=1 scan=281	FTMS - p NSI Full ms2 718.5392@hcd35.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	35.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.67165	CENTROIDED	1434954.8	466.2938537597656	10	466.2892506257734	466.2985765040447	-0.12825632429290168	2416.9937	0.0016843693	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	282	NEGATIVE	269.2484587	1.2877926e06	1.4625856e06	controllerType=0 controllerNumber=1 scan=282	FTMS - p NSI Full ms2 718.5392@hcd36.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	36.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.934654	CENTROIDED	1447804.5	196.0380859375	5	196.03705292474345	196.0390133050746	0.2694507292701043	27021.748	0.018663948	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	282	NEGATIVE	269.2484587	1.2877926e06	1.4625856e06	controllerType=0 controllerNumber=1 scan=282	FTMS - p NSI Full ms2 718.5392@hcd36.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	36.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.934654	CENTROIDED	1447804.5	196.0380859375	10	196.03607273457786	196.03999349524017	0.2694507292701043	27021.748	0.018663948	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	282	NEGATIVE	269.2484587	1.2877926e06	1.4625856e06	controllerType=0 controllerNumber=1 scan=282	FTMS - p NSI Full ms2 718.5392@hcd36.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	36.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.934654	CENTROIDED	1447804.5	269.2484436035156	5	269.247257751889	269.249950237929	-0.5956999998708328	1287792.6	0.88947964	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	282	NEGATIVE	269.2484587	1.2877926e06	1.4625856e06	controllerType=0 controllerNumber=1 scan=282	FTMS - p NSI Full ms2 718.5392@hcd36.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	36.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	76.934654	CENTROIDED	1447804.5	269.2484436035156	10	269.245911508869	269.25129648094895	-0.5956999998708328	1287792.6	0.88947964	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	283	NEGATIVE	269.248494	1.3643894e06	1.5653366e06	controllerType=0 controllerNumber=1 scan=283	FTMS - p NSI Full ms2 718.5392@hcd37.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	37.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.19978	CENTROIDED	1537356.2	196.03785705566406	5	196.03705292474345	196.0390133050746	-0.8980871831478364	23054.43	0.014996153	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	283	NEGATIVE	269.248494	1.3643894e06	1.5653366e06	controllerType=0 controllerNumber=1 scan=283	FTMS - p NSI Full ms2 718.5392@hcd37.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	37.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.19978	CENTROIDED	1537356.2	196.03785705566406	10	196.03607273457786	196.03999349524017	-0.8980871831478364	23054.43	0.014996153	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	283	NEGATIVE	269.248494	1.3643894e06	1.5653366e06	controllerType=0 controllerNumber=1 scan=283	FTMS - p NSI Full ms2 718.5392@hcd37.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	37.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.19978	CENTROIDED	1537356.2	269.2485046386719	5	269.247257751889	269.249950237929	-0.36901300746156457	1364389.4	0.8874907	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	283	NEGATIVE	269.248494	1.3643894e06	1.5653366e06	controllerType=0 controllerNumber=1 scan=283	FTMS - p NSI Full ms2 718.5392@hcd37.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	37.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.19978	CENTROIDED	1537356.2	269.2485046386719	10	269.245911508869	269.25129648094895	-0.36901300746156457	1364389.4	0.8874907	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	283	NEGATIVE	269.248494	1.3643894e06	1.5653366e06	controllerType=0 controllerNumber=1 scan=283	FTMS - p NSI Full ms2 718.5392@hcd37.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	37.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.19978	CENTROIDED	1537356.2	466.29534912109375	5	466.2915820953412	466.2962450344769	3.078650917306431	2777.5906	0.0018067319	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	283	NEGATIVE	269.248494	1.3643894e06	1.5653366e06	controllerType=0 controllerNumber=1 scan=283	FTMS - p NSI Full ms2 718.5392@hcd37.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	37.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.19978	CENTROIDED	1537356.2	466.29534912109375	10	466.2892506257734	466.2985765040447	3.078650917306431	2777.5906	0.0018067319	466.293913564909	PE 17:0-17:0	-FA 17:0(-H)	[M-H]1-
null	QExHF03_NM_0001544.mzML	284	NEGATIVE	269.2484841	1.1557005e06	1.3139688e06	controllerType=0 controllerNumber=1 scan=284	FTMS - p NSI Full ms2 718.5392@hcd38.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	38.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.53579	CENTROIDED	1300153.0	196.0376739501953	5	196.03705292474345	196.0390133050746	-1.832117513082189	23011.96	0.017699426	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	284	NEGATIVE	269.2484841	1.1557005e06	1.3139688e06	controllerType=0 controllerNumber=1 scan=284	FTMS - p NSI Full ms2 718.5392@hcd38.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	38.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.53579	CENTROIDED	1300153.0	196.0376739501953	10	196.03607273457786	196.03999349524017	-1.832117513082189	23011.96	0.017699426	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	284	NEGATIVE	269.2484841	1.1557005e06	1.3139688e06	controllerType=0 controllerNumber=1 scan=284	FTMS - p NSI Full ms2 718.5392@hcd38.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	38.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.53579	CENTROIDED	1300153.0	152.99644470214844	5	152.9950689607393	152.9965989190787	3.9920187609313933	2046.873	0.0015743325	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	284	NEGATIVE	269.2484841	1.1557005e06	1.3139688e06	controllerType=0 controllerNumber=1 scan=284	FTMS - p NSI Full ms2 718.5392@hcd38.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	38.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.53579	CENTROIDED	1300153.0	152.99644470214844	10	152.99430398156963	152.9973638982484	3.9920187609313933	2046.873	0.0015743325	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	284	NEGATIVE	269.2484841	1.1557005e06	1.3139688e06	controllerType=0 controllerNumber=1 scan=284	FTMS - p NSI Full ms2 718.5392@hcd38.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	38.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.53579	CENTROIDED	1300153.0	269.24847412109375	5	269.247257751889	269.249950237929	-0.4823565036661987	1155700.5	0.88889575	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	284	NEGATIVE	269.2484841	1.1557005e06	1.3139688e06	controllerType=0 controllerNumber=1 scan=284	FTMS - p NSI Full ms2 718.5392@hcd38.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	38.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.53579	CENTROIDED	1300153.0	269.24847412109375	10	269.245911508869	269.25129648094895	-0.4823565036661987	1155700.5	0.88889575	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	285	NEGATIVE	269.2485023	1.1535196e06	1.3176325e06	controllerType=0 controllerNumber=1 scan=285	FTMS - p NSI Full ms2 718.5392@hcd39.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	39.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.80077	CENTROIDED	1298278.4	196.03797912597656	5	196.03705292474345	196.0390133050746	-0.2754002965249347	23086.596	0.01778247	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	285	NEGATIVE	269.2485023	1.1535196e06	1.3176325e06	controllerType=0 controllerNumber=1 scan=285	FTMS - p NSI Full ms2 718.5392@hcd39.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	39.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.80077	CENTROIDED	1298278.4	196.03797912597656	10	196.03607273457786	196.03999349524017	-0.2754002965249347	23086.596	0.01778247	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	285	NEGATIVE	269.2485023	1.1535196e06	1.3176325e06	controllerType=0 controllerNumber=1 scan=285	FTMS - p NSI Full ms2 718.5392@hcd39.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	39.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.80077	CENTROIDED	1298278.4	269.2485046386719	5	269.247257751889	269.249950237929	-0.36901300746156457	1153519.6	0.88849944	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	285	NEGATIVE	269.2485023	1.1535196e06	1.3176325e06	controllerType=0 controllerNumber=1 scan=285	FTMS - p NSI Full ms2 718.5392@hcd39.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	39.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	77.80077	CENTROIDED	1298278.4	269.2485046386719	10	269.245911508869	269.25129648094895	-0.36901300746156457	1153519.6	0.88849944	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	286	NEGATIVE	269.2485303	1.108156e06	1.2893539e06	controllerType=0 controllerNumber=1 scan=286	FTMS - p NSI Full ms2 718.5392@hcd40.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	40.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.06589	CENTROIDED	1287048.9	196.03814697265625	5	196.03705292474345	196.0390133050746	0.5807941725815552	25741.455	0.02000037	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	286	NEGATIVE	269.2485303	1.108156e06	1.2893539e06	controllerType=0 controllerNumber=1 scan=286	FTMS - p NSI Full ms2 718.5392@hcd40.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	40.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.06589	CENTROIDED	1287048.9	196.03814697265625	10	196.03607273457786	196.03999349524017	0.5807941725815552	25741.455	0.02000037	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	286	NEGATIVE	269.2485303	1.108156e06	1.2893539e06	controllerType=0 controllerNumber=1 scan=286	FTMS - p NSI Full ms2 718.5392@hcd40.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	40.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.06589	CENTROIDED	1287048.9	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	1108156.0	0.86100537	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	286	NEGATIVE	269.2485303	1.108156e06	1.2893539e06	controllerType=0 controllerNumber=1 scan=286	FTMS - p NSI Full ms2 718.5392@hcd40.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	40.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.06589	CENTROIDED	1287048.9	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	1108156.0	0.86100537	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	287	NEGATIVE	269.2484983	1.1180354e06	1.292659e06	controllerType=0 controllerNumber=1 scan=287	FTMS - p NSI Full ms2 718.5392@hcd41.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	41.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.33103	CENTROIDED	1283028.6	196.03778076171875	5	196.03705292474345	196.0390133050746	-1.28726648728715	34625.95	0.026987666	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	287	NEGATIVE	269.2484983	1.1180354e06	1.292659e06	controllerType=0 controllerNumber=1 scan=287	FTMS - p NSI Full ms2 718.5392@hcd41.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	41.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.33103	CENTROIDED	1283028.6	196.03778076171875	10	196.03607273457786	196.03999349524017	-1.28726648728715	34625.95	0.026987666	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	287	NEGATIVE	269.2484983	1.1180354e06	1.292659e06	controllerType=0 controllerNumber=1 scan=287	FTMS - p NSI Full ms2 718.5392@hcd41.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	41.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.33103	CENTROIDED	1283028.6	269.2485046386719	5	269.247257751889	269.249950237929	-0.36901300746156457	1118035.4	0.8714033	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	287	NEGATIVE	269.2484983	1.1180354e06	1.292659e06	controllerType=0 controllerNumber=1 scan=287	FTMS - p NSI Full ms2 718.5392@hcd41.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	41.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.33103	CENTROIDED	1283028.6	269.2485046386719	10	269.245911508869	269.25129648094895	-0.36901300746156457	1118035.4	0.8714033	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	288	NEGATIVE	269.248529	9.6415112e05	1.1591868e06	controllerType=0 controllerNumber=1 scan=288	FTMS - p NSI Full ms2 718.5392@hcd42.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	42.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.596146	CENTROIDED	1143552.2	196.0380859375	5	196.03705292474345	196.0390133050746	0.2694507292701043	22806.79	0.019943811	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	288	NEGATIVE	269.248529	9.6415112e05	1.1591868e06	controllerType=0 controllerNumber=1 scan=288	FTMS - p NSI Full ms2 718.5392@hcd42.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	42.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.596146	CENTROIDED	1143552.2	196.0380859375	10	196.03607273457786	196.03999349524017	0.2694507292701043	22806.79	0.019943811	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	288	NEGATIVE	269.248529	9.6415112e05	1.1591868e06	controllerType=0 controllerNumber=1 scan=288	FTMS - p NSI Full ms2 718.5392@hcd42.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	42.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.596146	CENTROIDED	1143552.2	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	964151.1	0.84311944	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	288	NEGATIVE	269.248529	9.6415112e05	1.1591868e06	controllerType=0 controllerNumber=1 scan=288	FTMS - p NSI Full ms2 718.5392@hcd42.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	42.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.596146	CENTROIDED	1143552.2	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	964151.1	0.84311944	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	289	NEGATIVE	269.2485394	9.8317675e05	1.1601694e06	controllerType=0 controllerNumber=1 scan=289	FTMS - p NSI Full ms2 718.5392@hcd43.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	43.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.861145	CENTROIDED	1149215.5	196.037841796875	5	196.03705292474345	196.0390133050746	-0.9759230439756991	21415.86	0.018635198	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	289	NEGATIVE	269.2485394	9.8317675e05	1.1601694e06	controllerType=0 controllerNumber=1 scan=289	FTMS - p NSI Full ms2 718.5392@hcd43.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	43.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.861145	CENTROIDED	1149215.5	196.037841796875	10	196.03607273457786	196.03999349524017	-0.9759230439756991	21415.86	0.018635198	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	289	NEGATIVE	269.2485394	9.8317675e05	1.1601694e06	controllerType=0 controllerNumber=1 scan=289	FTMS - p NSI Full ms2 718.5392@hcd43.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	43.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.861145	CENTROIDED	1149215.5	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	983176.75	0.8555199	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	289	NEGATIVE	269.2485394	9.8317675e05	1.1601694e06	controllerType=0 controllerNumber=1 scan=289	FTMS - p NSI Full ms2 718.5392@hcd43.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	43.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	78.861145	CENTROIDED	1149215.5	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	983176.75	0.8555199	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	290	NEGATIVE	269.2485496	8.468735e05	1.0291251e06	controllerType=0 controllerNumber=1 scan=290	FTMS - p NSI Full ms2 718.5392@hcd44.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	44.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.12828	CENTROIDED	1023534.56	196.03805541992188	5	196.03705292474345	196.0390133050746	0.11377900761437888	18246.623	0.017827071	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	290	NEGATIVE	269.2485496	8.468735e05	1.0291251e06	controllerType=0 controllerNumber=1 scan=290	FTMS - p NSI Full ms2 718.5392@hcd44.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	44.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.12828	CENTROIDED	1023534.56	196.03805541992188	10	196.03607273457786	196.03999349524017	0.11377900761437888	18246.623	0.017827071	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	290	NEGATIVE	269.2485496	8.468735e05	1.0291251e06	controllerType=0 controllerNumber=1 scan=290	FTMS - p NSI Full ms2 718.5392@hcd44.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	44.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.12828	CENTROIDED	1023534.56	152.9957275390625	5	152.9950689607393	152.9965989190787	-0.695449305808088	2016.1584	0.0019698	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	290	NEGATIVE	269.2485496	8.468735e05	1.0291251e06	controllerType=0 controllerNumber=1 scan=290	FTMS - p NSI Full ms2 718.5392@hcd44.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	44.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.12828	CENTROIDED	1023534.56	152.9957275390625	10	152.99430398156963	152.9973638982484	-0.695449305808088	2016.1584	0.0019698	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	290	NEGATIVE	269.2485496	8.468735e05	1.0291251e06	controllerType=0 controllerNumber=1 scan=290	FTMS - p NSI Full ms2 718.5392@hcd44.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	44.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.12828	CENTROIDED	1023534.56	269.24853515625	5	269.247257751889	269.249950237929	-0.2556695112569305	846873.5	0.827401	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	290	NEGATIVE	269.2485496	8.468735e05	1.0291251e06	controllerType=0 controllerNumber=1 scan=290	FTMS - p NSI Full ms2 718.5392@hcd44.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	44.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.12828	CENTROIDED	1023534.56	269.24853515625	10	269.245911508869	269.25129648094895	-0.2556695112569305	846873.5	0.827401	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	291	NEGATIVE	269.2485196	8.6586544e05	1.053345e06	controllerType=0 controllerNumber=1 scan=291	FTMS - p NSI Full ms2 718.5392@hcd45.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	45.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.3954	CENTROIDED	1047186.56	196.03794860839844	5	196.03705292474345	196.0390133050746	-0.4310720181806601	15140.5205	0.014458284	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	291	NEGATIVE	269.2485196	8.6586544e05	1.053345e06	controllerType=0 controllerNumber=1 scan=291	FTMS - p NSI Full ms2 718.5392@hcd45.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	45.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.3954	CENTROIDED	1047186.56	196.03794860839844	10	196.03607273457786	196.03999349524017	-0.4310720181806601	15140.5205	0.014458284	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	291	NEGATIVE	269.2485196	8.6586544e05	1.053345e06	controllerType=0 controllerNumber=1 scan=291	FTMS - p NSI Full ms2 718.5392@hcd45.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	45.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.3954	CENTROIDED	1047186.56	152.99545288085938	5	152.9950689607393	152.9965989190787	-2.4906498420061873	2125.808	0.0020300185	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	291	NEGATIVE	269.2485196	8.6586544e05	1.053345e06	controllerType=0 controllerNumber=1 scan=291	FTMS - p NSI Full ms2 718.5392@hcd45.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	45.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	79.3954	CENTROIDED	1047186.56	152.99545288085938	10	152.99430398156963	152.9973638982484	-2.4906498420061873	2125.808	0.0020300185	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
